CustomerID,total_transactions,Customer_behavior,lifespan_months,total_variety_products_purchased,total_products_purchased,Revenue,AOV,Country
15552,1,one time customer,0,17,60,90.12,90.12,United Kingdom
17964,2,repeating customer,11,98,294,463.21,231.61,United Kingdom
15657,1,one time customer,0,1,24,30,30,United Kingdom
16763,2,repeating customer,1,24,320,628.8,314.4,United Kingdom
16690,3,repeating customer,5,13,139,242.53,80.84,United Kingdom
12940,4,repeating customer,1,100,409,936.94,234.24,United Kingdom
16386,2,repeating customer,8,81,205,302.57,151.28,United Kingdom
16341,6,repeating customer,6,84,1408,1984.36,330.73,United Kingdom
15382,8,repeating customer,9,306,4021,5983.56,747.94,United Kingdom
14085,19,repeating customer,12,449,3178,4434.04,233.37,United Kingdom
15497,3,repeating customer,10,16,626,1264.7,421.57,United Kingdom
18188,4,repeating customer,9,72,1169,2003.59,500.9,United Kingdom
15676,5,repeating customer,8,216,2273,3547.43,709.49,United Kingdom
14500,3,repeating customer,3,7,117,356.85,118.95,United Kingdom
15584,5,repeating customer,5,124,315,723.36,144.67,United Kingdom
18174,1,one time customer,0,1,50,104,104,United Kingdom
17954,16,repeating customer,12,481,2226,2351.48,146.97,United Kingdom
13151,2,repeating customer,3,75,365,1265.37,632.69,United Kingdom
13880,13,repeating customer,11,165,1842,3219.77,247.67,United Kingdom
16777,2,repeating customer,6,48,62,222.62,111.31,United Kingdom
13083,2,repeating customer,3,18,187,303.75,151.88,United Kingdom
15106,7,repeating customer,8,102,1218,1437.31,205.33,United Kingdom
13591,3,repeating customer,7,58,485,1117.13,372.38,United Kingdom
14139,1,one time customer,0,26,510,415.82,415.82,United Kingdom
16561,2,repeating customer,2,31,244,511.12,255.56,United Kingdom
16279,4,repeating customer,10,108,1048,1515.68,378.92,United Kingdom
13956,5,repeating customer,9,147,486,1019.27,203.85,United Kingdom
16179,1,one time customer,0,11,99,215.83,215.83,United Kingdom
16073,2,repeating customer,0,2,59,150.45,75.22,United Kingdom
12709,26,repeating customer,12,256,4016,10148.94,390.34,Germany
18142,4,repeating customer,2,18,1279,1024.14,256.03,United Kingdom
16239,3,repeating customer,4,21,238,455.5,151.83,United Kingdom
17737,2,repeating customer,1,10,108,168.24,84.12,United Kingdom
16105,1,one time customer,0,13,330,336.96,336.96,United Kingdom
12640,3,repeating customer,2,53,311,1174.58,391.53,France
12370,1,one time customer,0,8,51,277.2,277.2,Austria
15367,5,repeating customer,7,96,1059,1887.49,377.5,United Kingdom
15747,3,repeating customer,5,90,466,946.64,315.55,United Kingdom
13398,1,one time customer,0,26,281,457.34,457.34,United Kingdom
14163,4,repeating customer,5,52,893,2445.91,611.48,United Kingdom
12877,12,repeating customer,12,154,1178,1535.77,127.98,United Kingdom
12436,1,one time customer,0,16,211,509.01,509.01,Norway
15416,5,repeating customer,7,193,2091,3994.27,798.85,United Kingdom
16034,3,repeating customer,4,22,242,437.7,145.9,United Kingdom
16045,4,repeating customer,6,83,897,1340.7,335.18,United Kingdom
13504,1,one time customer,0,22,178,295.93,295.93,United Kingdom
14698,5,repeating customer,2,200,602,1217.27,243.45,United Kingdom
15442,1,one time customer,0,2,120,594,594,United Kingdom
15149,1,one time customer,0,23,128,520.8,520.8,United Kingdom
18011,1,one time customer,0,28,71,102.79,102.79,United Kingdom
13786,1,one time customer,0,7,136,230.4,230.4,United Kingdom
15212,2,repeating customer,0,7,39,114.65,57.32,United Kingdom
14561,3,repeating customer,3,69,1014,1080.76,360.25,United Kingdom
13771,5,repeating customer,6,120,1478,2637.2,527.44,United Kingdom
16146,3,repeating customer,3,29,427,734.13,244.71,United Kingdom
12406,3,repeating customer,5,108,1827,3549.85,1183.28,Denmark
13094,16,repeating customer,11,30,1890,2145.78,134.11,United Kingdom
18240,1,one time customer,0,6,126,422.58,422.58,United Kingdom
16686,9,repeating customer,10,547,1982,2979.23,331.03,United Kingdom
12604,2,repeating customer,6,16,201,254.18,127.09,France
12637,10,repeating customer,9,386,3006,6071.55,607.15,France
17204,9,repeating customer,6,67,703,1776.21,197.36,United Kingdom
17881,1,one time customer,0,8,32,133.35,133.35,United Kingdom
12468,3,repeating customer,6,40,368,735.04,245.01,Germany
17345,4,repeating customer,6,83,341,519.69,129.92,United Kingdom
15032,5,repeating customer,3,55,3268,5454.1,1090.82,United Kingdom
13269,17,repeating customer,12,319,3518,5373.59,316.09,United Kingdom
13474,1,one time customer,0,62,129,226.84,226.84,United Kingdom
12766,7,repeating customer,12,310,3646,6989.63,998.52,Portugal
12381,6,repeating customer,4,91,833,1886.66,314.44,Norway
15704,4,repeating customer,2,117,1028,2293.62,573.4,United Kingdom
17189,2,repeating customer,8,60,226,383.75,191.88,United Kingdom
15602,15,repeating customer,12,54,1281,1512.11,100.81,United Kingdom
15203,6,repeating customer,9,142,1753,1827.8,304.63,United Kingdom
14292,14,repeating customer,11,108,1683,4924.53,351.75,United Kingdom
17628,1,one time customer,0,5,79,75.75,75.75,United Kingdom
16350,5,repeating customer,11,60,548,1132.47,226.49,United Kingdom
14878,9,repeating customer,11,122,799,1476.09,164.01,United Kingdom
18256,1,one time customer,0,4,70,50.1,50.1,United Kingdom
12937,4,repeating customer,8,120,1007,1504.27,376.07,United Kingdom
16031,2,repeating customer,5,98,421,547.9,273.95,United Kingdom
15454,1,one time customer,0,25,86,179.1,179.1,United Kingdom
13603,1,one time customer,0,27,164,164.34,164.34,United Kingdom
17114,10,repeating customer,11,131,224,862.52,86.25,United Kingdom
14009,3,repeating customer,0,44,369,705.29,235.1,United Kingdom
14400,2,repeating customer,0,26,458,589.7,294.85,United Kingdom
12551,1,one time customer,0,10,100,168,168,Spain
14440,5,repeating customer,12,55,588,2357.68,471.54,United Kingdom
12936,5,repeating customer,2,63,579,1114.9,222.98,United Kingdom
13149,4,repeating customer,9,86,1280,1676.06,419.02,United Kingdom
12901,36,repeating customer,9,125,25235,19015.98,528.22,United Kingdom
17625,4,repeating customer,8,306,1180,2020.4,505.1,United Kingdom
17239,2,repeating customer,1,16,151,385.05,192.53,United Kingdom
14021,3,repeating customer,4,22,192,631.9,210.63,United Kingdom
12948,8,repeating customer,8,118,1083,2076.2,259.53,United Kingdom
17416,9,repeating customer,8,271,4338,6948.5,772.06,United Kingdom
16362,9,repeating customer,2,86,366,792.69,88.08,United Kingdom
12380,5,repeating customer,5,105,1128,2729.06,545.81,Belgium
12866,1,one time customer,0,26,171,559.12,559.12,Belgium
12988,1,one time customer,0,83,126,505.82,505.82,United Kingdom
16775,11,repeating customer,11,157,439,1691.51,153.77,United Kingdom
14775,3,repeating customer,10,60,1174,1011.9,337.3,United Kingdom
17048,6,repeating customer,7,48,496,986.38,164.4,United Kingdom
12674,7,repeating customer,6,90,1163,2018.94,288.42,France
17525,1,one time customer,0,9,82,422.7,422.7,United Kingdom
14285,4,repeating customer,5,27,541,1910.01,477.5,United Kingdom
NULL,15,repeating customer,10,284,4717,21057.76,1403.85,Hong Kong
15092,2,repeating customer,2,26,135,457.81,228.91,United Kingdom
18231,6,repeating customer,3,125,832,2088.87,348.14,United Kingdom
13808,5,repeating customer,3,76,782,1747.66,349.53,United Kingdom
13995,6,repeating customer,7,87,891,1403.89,233.98,United Kingdom
15450,1,one time customer,0,30,376,429.84,429.84,United Kingdom
15808,5,repeating customer,2,197,1307,3661.47,732.29,United Kingdom
14489,1,one time customer,0,30,299,463.38,463.38,United Kingdom
14823,3,repeating customer,1,70,88,321.43,107.14,United Kingdom
17760,2,repeating customer,11,25,239,287.59,143.79,United Kingdom
15967,2,repeating customer,10,80,205,397.68,198.84,United Kingdom
13017,1,one time customer,0,1,48,204,204,United Kingdom
13990,1,one time customer,0,16,190,311.3,311.3,United Kingdom
16932,1,one time customer,0,48,82,150.23,150.23,United Kingdom
17379,1,one time customer,0,78,623,389.72,389.72,United Kingdom
13256,1,one time customer,0,1,12540,0,0,United Kingdom
16496,4,repeating customer,11,97,1131,1636.82,409.2,United Kingdom
13867,3,repeating customer,6,60,501,1005.09,335.03,United Kingdom
15785,8,repeating customer,9,87,1630,2354.19,294.27,United Kingdom
12977,1,one time customer,0,9,12,39.24,39.24,United Kingdom
15329,5,repeating customer,11,62,496,1093.9,218.78,United Kingdom
15590,1,one time customer,0,1,1,30.19,30.19,United Kingdom
14530,6,repeating customer,9,213,1395,2862.11,477.02,United Kingdom
15043,1,one time customer,0,3,300,537,537,United Kingdom
17864,3,repeating customer,8,90,706,554.85,184.95,United Kingdom
13667,1,one time customer,0,83,149,299.05,299.05,United Kingdom
12498,3,repeating customer,1,23,159,403.7,134.57,Germany
13161,1,one time customer,0,8,29,112.75,112.75,United Kingdom
14967,1,one time customer,0,6,140,463.8,463.8,United Kingdom
14373,1,one time customer,0,4,17,76.55,76.55,United Kingdom
12851,1,one time customer,0,47,106,131.81,131.81,United Kingdom
17733,2,repeating customer,8,35,463,692.19,346.09,United Kingdom
12349,1,one time customer,0,73,631,1757.55,1757.55,Italy
17669,7,repeating customer,6,68,1916,3406.72,486.67,United Kingdom
15667,1,one time customer,0,13,240,301.32,301.32,United Kingdom
17398,3,repeating customer,5,38,310,653.38,217.79,United Kingdom
15551,1,one time customer,0,29,218,436.06,436.06,United Kingdom
14745,6,repeating customer,6,70,1056,1273.36,212.23,United Kingdom
17785,1,one time customer,0,13,67,131.94,131.94,United Kingdom
13934,1,one time customer,0,31,390,922.1,922.1,United Kingdom
13549,8,repeating customer,7,52,459,920.28,115.04,United Kingdom
13382,1,one time customer,0,15,131,222.99,222.99,United Kingdom
16952,2,repeating customer,0,16,92,167.61,83.81,United Kingdom
17538,1,one time customer,0,9,134,98.42,98.42,United Kingdom
13806,1,one time customer,0,10,56,256.38,256.38,United Kingdom
14589,1,one time customer,0,3,5,39.75,39.75,United Kingdom
16861,3,repeating customer,10,8,147,195.87,65.29,United Kingdom
18210,6,repeating customer,9,134,1398,2621.38,436.9,United Kingdom
17848,9,repeating customer,9,51,398,901.2,100.13,United Kingdom
18018,2,repeating customer,3,29,55,122.14,61.07,United Kingdom
12507,4,repeating customer,5,23,916,1351.56,337.89,Spain
17297,1,one time customer,0,49,65,128.18,128.18,United Kingdom
13139,8,repeating customer,8,174,2432,5074.09,634.26,United Kingdom
14676,8,repeating customer,9,44,2502,2553.24,319.15,United Kingdom
16743,8,repeating customer,11,192,2072,2259.38,282.42,United Kingdom
17812,4,repeating customer,11,133,329,699.81,174.95,United Kingdom
17979,5,repeating customer,8,139,385,752.31,150.46,United Kingdom
15139,2,repeating customer,3,13,208,178.96,89.48,United Kingdom
15265,2,repeating customer,3,82,612,1506.12,753.06,United Kingdom
17591,8,repeating customer,9,158,1001,2214.62,276.83,United Kingdom
13464,1,one time customer,0,41,403,674.68,674.68,United Kingdom
16016,10,repeating customer,12,226,604,1490.96,149.1,United Kingdom
12962,2,repeating customer,4,16,129,266.39,133.19,United Kingdom
17118,1,one time customer,0,10,154,157.02,157.02,United Kingdom
16203,5,repeating customer,10,36,263,596.65,119.33,United Kingdom
12802,2,repeating customer,0,26,326,442.58,221.29,Netherlands
16442,3,repeating customer,12,171,443,609.3,203.1,United Kingdom
13418,23,repeating customer,11,314,3997,6409.42,278.67,United Kingdom
14793,2,repeating customer,1,15,94,243.84,121.92,United Kingdom
17221,2,repeating customer,1,62,287,334.48,167.24,United Kingdom
16634,2,repeating customer,5,9,82,217.9,108.95,United Kingdom
17468,2,repeating customer,0,5,116,137,68.5,United Kingdom
17769,12,repeating customer,10,307,1855,3994.78,332.9,United Kingdom
13703,1,one time customer,0,1,10,99.5,99.5,United Kingdom
12725,1,one time customer,0,24,164,427.8,427.8,Italy
17589,4,repeating customer,6,253,1631,2404.17,601.04,United Kingdom
17063,11,repeating customer,10,82,777,1500.69,136.43,United Kingdom
13762,2,repeating customer,0,14,544,613.44,306.72,United Kingdom
17827,5,repeating customer,12,215,1240,1987.33,397.47,United Kingdom
16747,4,repeating customer,1,45,589,845.16,211.29,United Kingdom
15835,4,repeating customer,9,50,439,954.09,238.52,United Kingdom
16153,5,repeating customer,10,89,1073,1824.23,364.85,United Kingdom
15349,2,repeating customer,1,71,321,463.91,231.95,United Kingdom
14119,1,one time customer,0,1,2,19.9,19.9,United Kingdom
16761,1,one time customer,0,13,341,316.62,316.62,United Kingdom
13693,2,repeating customer,0,4,6,32,16,United Kingdom
12658,1,one time customer,0,36,320,686.05,686.05,Germany
17791,1,one time customer,0,10,46,106.1,106.1,United Kingdom
14332,3,repeating customer,4,25,463,840.21,280.07,United Kingdom
17242,2,repeating customer,2,40,611,1135.04,567.52,United Kingdom
14256,3,repeating customer,3,54,418,1003.06,334.35,United Kingdom
15596,9,repeating customer,8,84,574,1469.84,163.32,United Kingdom
17846,1,one time customer,0,1,1,2033.1,2033.1,United Kingdom
14270,1,one time customer,0,29,197,492.65,492.65,United Kingdom
13410,7,repeating customer,10,30,523,1017.21,145.32,United Kingdom
14540,3,repeating customer,9,71,411,952.66,317.55,United Kingdom
14691,5,repeating customer,6,71,707,2114.33,422.87,United Kingdom
13515,4,repeating customer,5,59,681,891.12,222.78,United Kingdom
14976,8,repeating customer,9,73,238,815.86,101.98,United Kingdom
12424,2,repeating customer,0,30,740,1760.96,880.48,Australia
14550,2,repeating customer,1,47,389,757.37,378.69,United Kingdom
16183,1,one time customer,0,15,113,338.71,338.71,United Kingdom
16131,6,repeating customer,6,78,1802,3506.54,584.42,United Kingdom
13332,1,one time customer,0,21,179,350.9,350.9,United Kingdom
16383,2,repeating customer,6,98,467,643.76,321.88,United Kingdom
16842,4,repeating customer,8,64,694,1267.94,316.99,United Kingdom
17367,1,one time customer,0,33,149,167.55,167.55,United Kingdom
16723,2,repeating customer,1,42,398,576.4,288.2,United Kingdom
13048,5,repeating customer,10,136,1236,1849.41,369.88,United Kingdom
16156,13,repeating customer,10,137,1311,3189.46,245.34,United Kingdom
14100,1,one time customer,0,25,63,191.95,191.95,United Kingdom
17238,17,repeating customer,12,555,1807,3719.1,218.77,United Kingdom
12582,2,repeating customer,2,22,300,511.36,255.68,Finland
16966,10,repeating customer,8,31,1984,2161.47,216.15,United Kingdom
16924,4,repeating customer,2,87,480,937.14,234.29,United Kingdom
16523,28,repeating customer,11,298,4297,9541.27,340.76,United Kingdom
16252,1,one time customer,0,21,158,295.09,295.09,United Kingdom
15952,4,repeating customer,7,84,391,781.91,195.48,United Kingdom
17674,2,repeating customer,9,27,672,551.04,275.52,United Kingdom
14893,2,repeating customer,0,73,799,1237.85,618.93,United Kingdom
17947,1,one time customer,0,9,168,176.68,176.68,United Kingdom
17614,1,one time customer,0,98,235,386.32,386.32,United Kingdom
13307,1,one time customer,0,1,4,15,15,United Kingdom
17128,1,one time customer,0,14,76,157.09,157.09,United Kingdom
14426,16,repeating customer,11,264,3059,5044.44,315.28,United Kingdom
14333,2,repeating customer,0,19,64,478.95,239.48,United Kingdom
12504,4,repeating customer,0,15,129,850.1,212.52,Germany
18236,6,repeating customer,7,49,403,882.24,147.04,United Kingdom
16419,7,repeating customer,6,51,429,971.46,138.78,United Kingdom
13174,3,repeating customer,11,293,1352,2742.82,914.27,United Kingdom
16466,7,repeating customer,9,146,785,1595.96,227.99,United Kingdom
13388,3,repeating customer,1,36,283,727.05,242.35,United Kingdom
17404,18,repeating customer,12,201,33172,33512.82,1861.82,Sweden
14409,7,repeating customer,9,55,1302,2210.65,315.81,United Kingdom
14655,5,repeating customer,7,50,1090,1934.31,386.86,United Kingdom
12963,9,repeating customer,12,96,889,1872.23,208.03,United Kingdom
16106,1,one time customer,0,6,74,108.38,108.38,United Kingdom
13596,2,repeating customer,1,146,384,664.11,332.05,United Kingdom
14499,3,repeating customer,8,190,496,808.44,269.48,United Kingdom
15917,1,one time customer,0,12,42,123.1,123.1,United Kingdom
15919,2,repeating customer,11,122,385,525.69,262.84,United Kingdom
13642,1,one time customer,0,57,151,312.28,312.28,United Kingdom
14483,2,repeating customer,4,10,99,145,72.5,United Kingdom
13330,3,repeating customer,8,53,751,1140.93,380.31,United Kingdom
17777,3,repeating customer,3,190,501,647.56,215.85,United Kingdom
14862,2,repeating customer,4,48,772,841.2,420.6,United Kingdom
12367,1,one time customer,0,11,173,168.9,168.9,Denmark
17440,5,repeating customer,3,8,260,195.74,39.15,United Kingdom
